257.279,72.5397,206.373,0.947051,0.0865358,-0.309203,3.04978,1.80941,-2.50643,1.62717
258.598,73.0475,201.228,0.943793,0.0866266,-0.318984,3.05283,1.80065,-2.48645,1.6176
254.942,74.5282,202.589,0.94383,0.0903134,-0.317848,3.05557,1.80079,-2.48918,1.60999
250.49,77.7886,203.821,0.94418,0.0943951,-0.315618,3.05098,1.81311,-2.49324,1.61382
245.779,81.1967,209.635,0.946088,0.100431,-0.307945,3.04774,1.82788,-2.50876,1.61637
235.643,87.85,214.667,0.94914,0.110341,-0.294887,3.03253,1.86957,-2.53336,1.6381
239.379,89.8125,211.585,0.946495,0.111894,-0.302701,3.03111,1.86915,-2.51701,1.6338
242.089,91.6407,214.881,0.945284,0.115826,-0.304996,3.03264,1.86964,-2.51253,1.62579
230.586,94.1636,215.826,0.946965,0.125959,-0.295621,3.02466,1.8985,-2.53044,1.63402
227.836,97.9502,216.258,0.946856,0.131348,-0.293617,3.01435,1.9223,-2.53254,1.64662
230.705,100,212.563,0.943575,0.134572,-0.302583,3.01093,1.92541,-2.51349,1.64208
225.743,102.808,215.223,0.944538,0.139793,-0.297162,3.00291,1.94733,-2.5229,1.65346
228.579,106.491,212.272,0.941518,0.142028,-0.305568,2.99325,1.95906,-2.50361,1.65962
227.299,103.49,207.764,0.938868,0.144524,-0.312474,3.00222,1.9433,-2.49141,1.63783
218.106,108.904,209.968,0.940576,0.151684,-0.303824,2.98612,1.98166,-2.50552,1.66188
221.08,109.646,207.511,0.937791,0.152715,-0.31181,2.9895,1.97188,-2.49001,1.64902
226.939,107.074,205.655,0.933699,0.153235,-0.323613,3.00628,1.93987,-2.46925,1.61453
219.271,111.377,206.722,0.934111,0.159642,-0.319298,2.99445,1.96692,-2.47574,1.62838
214.062,116.392,210.648,0.935312,0.164689,-0.31316,2.98177,1.99544,-2.48548,1.64685
209.747,120.015,212.855,0.935713,0.169592,-0.309322,2.97204,2.0182,-2.49091,1.65961
206.362,121.555,213.602,0.935409,0.174156,-0.307699,2.96838,2.02989,-2.49327,1.66174
205.951,122.413,212.064,0.933284,0.178586,-0.311591,2.96945,2.03001,-2.48566,1.65187
196.811,122.607,217.406,0.936459,0.184295,-0.298461,2.96881,2.04753,-2.51202,1.65889
196.204,126.036,214.974,0.935019,0.186164,-0.3018,2.95986,2.06053,-2.50288,1.66747
194.031,129.042,215.397,0.935155,0.188228,-0.300093,2.95267,2.07524,-2.50428,1.67799
194.97,130.521,212.015,0.933273,0.188658,-0.30563,2.95022,2.07455,-2.49249,1.67563
193.486,132.125,211.358,0.932904,0.189883,-0.305996,2.9457,2.08231,-2.49046,1.68072
191.084,136.247,214.94,0.934401,0.192048,-0.300022,2.93671,2.10361,-2.49966,1.6982
187.475,138.398,215.208,0.93534,0.19411,-0.295737,2.93173,2.11754,-2.50657,1.70829
187.43,141.968,213.95,0.934331,0.195515,-0.297993,2.92708,2.1238,-2.50062,1.71124
188.274,140.688,209.955,0.932282,0.196753,-0.303542,2.93556,2.10706,-2.49232,1.69107
184.748,141.357,211.301,0.93355,0.198691,-0.298338,2.93539,2.11433,-2.50259,1.69492
184.428,141.518,209.861,0.933201,0.198176,-0.29977,2.93715,2.10975,-2.5003,1.69124
184.95,140.652,208.389,0.932332,0.198043,-0.302549,2.94132,2.10074,-2.49604,1.68212
189.136,139.373,206.28,0.929273,0.198379,-0.311605,2.95096,2.07882,-2.4807,1.65818
181.298,140.285,209.093,0.931376,0.202954,-0.30224,2.94633,2.09872,-2.49815,1.66961
178.146,141.001,209.202,0.931685,0.204859,-0.299992,2.94482,2.1051,-2.50218,1.67223
180.692,141.929,207.192,0.929957,0.20296,-0.306574,2.94504,2.09683,-2.48911,1.66707
180.188,143.517,208.285,0.929396,0.203845,-0.307685,2.94232,2.10086,-2.48609,1.66903
170.77,143.857,207.017,0.930736,0.208563,-0.300387,2.93122,2.12922,-2.49722,1.68834
169.768,145.804,206.256,0.930244,0.209072,-0.301555,2.9278,2.13374,-2.49383,1.69158
181.844,140.303,204.826,0.92432,0.20704,-0.320572,2.96595,2.0592,-2.46652,1.61849
166.576,143.308,207.659,0.928395,0.213474,-0.304157,2.94654,2.10803,-2.49438,1.65601
158.369,146.887,207.23,0.930312,0.215793,-0.296567,2.92718,2.14683,-2.50346,1.69098
164.283,152.795,209.51,0.928137,0.214268,-0.304387,2.91893,2.14966,-2.48536,1.69589
152.497,150.351,206.351,0.929419,0.219661,-0.29653,2.90848,2.17894,-2.49721,1.71478
150.876,151.524,202.141,0.927511,0.222959,-0.300021,2.90206,2.18817,-2.48815,1.71635
153.188,148.181,205.073,0.926454,0.225298,-0.301536,2.9238,2.15718,-2.49257,1.68008
154.257,148.866,205.834,0.924873,0.226006,-0.30583,2.92749,2.14836,-2.48527,1.66903
143.753,150.639,206.113,0.926306,0.233226,-0.295911,2.91252,2.18824,-2.49982,1.69493
144.072,151.377,207.236,0.924268,0.237924,-0.298531,2.91715,2.1837,-2.49628,1.6798
141.808,154.883,207.584,0.923014,0.24209,-0.29906,2.90662,2.20321,-2.49163,1.6902
134.378,154.865,205.97,0.922889,0.249054,-0.29368,2.89764,2.22981,-2.49884,1.70264
130.074,156.568,208.724,0.924606,0.251629,-0.285983,2.89082,2.25165,-2.51105,1.72022
123.448,164.872,219.025,0.928786,0.254474,-0.269445,2.86832,2.31006,-2.53288,1.77522
122.574,165.13,217.788,0.927037,0.25768,-0.272404,2.86444,2.31512,-2.52571,1.77288
121.168,159.816,204.506,0.918323,0.26495,-0.294083,2.87825,2.27482,-2.49069,1.71305
117.809,163.94,205.145,0.917115,0.270809,-0.292512,2.8662,2.30034,-2.48884,1.72609
117.37,162.319,207.199,0.916347,0.274285,-0.291677,2.87136,2.29777,-2.49252,1.7161
120.995,154.493,210.504,0.915834,0.275357,-0.292279,2.89755,2.26012,-2.50151,1.67599
118.849,154.942,210.403,0.914908,0.279774,-0.290982,2.89461,2.27075,-2.50291,1.67722
115.183,159.193,209.462,0.913707,0.285044,-0.289636,2.8776,2.303,-2.4989,1.69821
113.252,160.002,210.535,0.913176,0.288477,-0.287907,2.87376,2.31445,-2.50063,1.70248
111.767,160.564,210.102,0.91219,0.291397,-0.288091,2.87109,2.32128,-2.4992,1.70288
112.751,162.739,213.964,0.912534,0.291652,-0.286743,2.86884,2.32651,-2.50081,1.70782
114.939,151.609,215.466,0.913167,0.288625,-0.287788,2.89992,2.2762,-2.51104,1.66393
113.102,151.276,217.777,0.913532,0.29012,-0.285114,2.90188,2.27797,-2.51691,1.66296
111.484,152.053,213.993,0.911999,0.292028,-0.288057,2.89669,2.28445,-2.50931,1.66467
110.887,152.435,215.28,0.911795,0.29397,-0.286724,2.89789,2.28632,-2.51233,1.66255
109.382,154.747,216.113,0.911614,0.296017,-0.285192,2.89183,2.29942,-2.51295,1.67147
111.685,153.026,216.163,0.910825,0.296225,-0.287486,2.89936,2.28572,-2.51141,1.65685
111.767,154.607,220.032,0.91111,0.298848,-0.283846,2.90081,2.29063,-2.51895,1.65673
110.835,154.504,215.144,0.909643,0.300015,-0.287301,2.89651,2.29436,-2.5107,1.6572
109.446,158.872,217.648,0.909588,0.303324,-0.283981,2.88851,2.31385,-2.51397,1.6701
110.35,160.825,216.167,0.908527,0.305016,-0.285558,2.88757,2.31521,-2.51059,1.66741
108.746,157.148,215.973,0.909265,0.304665,-0.283576,2.89476,2.30646,-2.51716,1.65984
106.952,158.231,214.643,0.908421,0.306433,-0.284377,2.89103,2.31304,-2.5142,1.66236
104.662,161.099,213.522,0.90774,0.308773,-0.284018,2.88403,2.32647,-2.51213,1.67071
107.288,160.678,215.61,0.907135,0.309225,-0.285457,2.89384,2.31064,-2.51322,1.65358
104.731,170.275,216.108,0.905749,0.313091,-0.285646,2.87014,2.34958,-2.50341,1.68396
101.612,163.779,214.736,0.905596,0.314246,-0.284859,2.87965,2.33794,-2.50878,1.66993
111.153,164.843,229.204,0.906101,0.317153,-0.279991,2.90607,2.30728,-2.52832,1.63389
97.6102,182.464,218.384,0.903992,0.330331,-0.271441,2.82212,2.45679,-2.50777,1.75611
95.3376,182.922,216.213,0.901205,0.337534,-0.271846,2.81453,2.4747,-2.50329,1.75797
96.1099,181.488,216.047,0.89809,0.344025,-0.27401,2.8208,2.46997,-2.50253,1.73833
