428.798,120.899,343.956,0.947051,0.0865358,-0.309203,3.04978,1.80941,-2.50643,1.62717
430.997,121.746,335.38,0.943793,0.0866266,-0.318984,3.05283,1.80065,-2.48645,1.6176
424.904,124.214,337.648,0.94383,0.0903134,-0.317848,3.05557,1.80079,-2.48918,1.60999
417.484,129.648,339.701,0.94418,0.0943951,-0.315618,3.05098,1.81311,-2.49324,1.61382
409.632,135.328,349.392,0.946088,0.100431,-0.307945,3.04774,1.82788,-2.50876,1.61637
392.738,146.417,357.778,0.94914,0.110341,-0.294887,3.03253,1.86957,-2.53336,1.6381
398.966,149.688,352.642,0.946495,0.111894,-0.302701,3.03111,1.86915,-2.51701,1.6338
403.482,152.735,358.136,0.945284,0.115826,-0.304996,3.03264,1.86964,-2.51253,1.62579
384.309,156.939,359.71,0.946965,0.125959,-0.295621,3.02466,1.8985,-2.53044,1.63402
379.727,163.25,360.431,0.946856,0.131348,-0.293617,3.01435,1.9223,-2.53254,1.64662
384.508,166.667,354.271,0.943575,0.134572,-0.302583,3.01093,1.92541,-2.51349,1.64208
376.238,171.347,358.705,0.944538,0.139793,-0.297162,3.00291,1.94733,-2.5229,1.65346
380.964,177.485,353.786,0.941518,0.142028,-0.305568,2.99325,1.95906,-2.50361,1.65962
378.832,172.483,346.274,0.938868,0.144524,-0.312474,3.00222,1.9433,-2.49141,1.63783
363.511,181.507,349.947,0.940576,0.151684,-0.303824,2.98612,1.98166,-2.50552,1.66188
368.467,182.744,345.851,0.937791,0.152715,-0.31181,2.9895,1.97188,-2.49001,1.64902
378.231,178.456,342.759,0.933699,0.153235,-0.323613,3.00628,1.93987,-2.46925,1.61453
365.452,185.628,344.537,0.934111,0.159642,-0.319298,2.99445,1.96692,-2.47574,1.62838
356.771,193.987,351.08,0.935312,0.164689,-0.31316,2.98177,1.99544,-2.48548,1.64685
349.578,200.025,354.758,0.935713,0.169592,-0.309322,2.97204,2.0182,-2.49091,1.65961
